#,,,,"generated_by='OpenQuake engine 3.25.1', start_date='2026-06-26T04:18:15', checksum=825300939"
lon,lat,PGA,SA(0.2),SA(1.0)
90.41000,23.81000,3.251524E-02,6.906299E-02,4.071034E-02
90.41000,24.75000,6.675292E-02,1.382869E-01,8.012408E-02
90.50000,23.62000,2.751189E-02,6.051264E-02,3.746131E-02
90.50000,23.90000,3.684255E-02,7.464869E-02,4.351270E-02
91.87000,24.90000,1.156481E-01,2.401570E-01,1.613271E-01
92.12000,25.10000,1.009575E-01,2.135435E-01,1.295974E-01
