#,,,,"generated_by='OpenQuake engine 3.25.1', start_date='2026-06-26T10:14:04', checksum=825300939"
lon,lat,PGA,SA(0.2),SA(1.0)
90.41000,23.81000,5.857914E-02,1.254781E-01,8.950364E-02
90.41000,24.75000,1.209218E-01,2.654834E-01,1.877212E-01
90.50000,23.62000,4.925767E-02,1.137215E-01,8.182367E-02
90.50000,23.90000,6.399856E-02,1.340199E-01,9.491952E-02
91.87000,24.90000,2.201206E-01,4.737566E-01,3.846313E-01
92.12000,25.10000,2.414065E-01,5.006250E-01,4.305208E-01
