#,,,,"generated_by='OpenQuake engine 3.25.1', start_date='2026-06-26T04:18:15', checksum=825300939"
lon,lat,PGA,SA(0.2),SA(1.0)
90.41000,23.81000,9.108841E-02,2.033569E-01,1.404998E-01
90.41000,24.75000,2.374507E-01,5.108320E-01,2.960875E-01
90.50000,23.62000,8.277047E-02,1.787373E-01,1.294231E-01
90.50000,23.90000,9.909612E-02,2.223338E-01,1.490076E-01
91.87000,24.90000,5.430892E-01,1.101241E+00,6.704121E-01
92.12000,25.10000,6.574340E-01,1.212994E+00,8.511726E-01
