#,,,,"generated_by='OpenQuake engine 3.25.1', start_date='2026-06-26T04:18:15', checksum=825300939"
lon,lat,PGA,SA(0.2),SA(1.0)
90.41000,23.81000,3.528247E-02,7.092865E-02,4.785667E-02
90.41000,24.75000,7.861011E-02,1.657537E-01,8.715662E-02
90.50000,23.62000,3.141936E-02,6.368977E-02,4.420220E-02
90.50000,23.90000,3.742772E-02,7.868053E-02,5.112820E-02
91.87000,24.90000,1.636553E-01,3.336619E-01,1.631635E-01
92.12000,25.10000,1.270627E-01,2.631593E-01,1.358651E-01
