#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.25.1', start_date='2026-06-26T04:18:15', checksum=825300939, kind='quantile-0.84', investigation_time=50.0, imt='PGA'"
lon,lat,depth,poe-0.0100000,poe-0.0120045,poe-0.0144109,poe-0.0172997,poe-0.0207675,poe-0.0249304,poe-0.0299278,poe-0.0359270,poe-0.0431288,poe-0.0517741,poe-0.0621525,poe-0.0746113,poe-0.0895675,poe-0.1075217,poe-0.1290750,poe-0.1549487,poe-0.1860089,poe-0.2232953,poe-0.2680560,poe-0.3217891,poe-0.3862934,poe-0.4637278,poe-0.5566843,poe-0.6682744,poe-0.8022333,poe-0.9630449,poe-1.1560920,poe-1.3878364,poe-1.6660350,poe-2.0000000
90.41000,23.81000,0.00000,2.587198E-01,2.577239E-01,2.555243E-01,2.511393E-01,2.433364E-01,2.322077E-01,2.167506E-01,1.982386E-01,1.707165E-01,1.392958E-01,1.068973E-01,7.678746E-02,5.210371E-02,3.331679E-02,1.991648E-02,1.110750E-02,5.753964E-03,2.762011E-03,1.190933E-03,4.329594E-04,1.239900E-04,1.678836E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
90.41000,24.75000,0.00000,2.591818E-01,2.591532E-01,2.590488E-01,2.587773E-01,2.581845E-01,2.571763E-01,2.548934E-01,2.508750E-01,2.443644E-01,2.346234E-01,2.220727E-01,2.059241E-01,1.859278E-01,1.623639E-01,1.360728E-01,1.085020E-01,8.156428E-02,5.741367E-02,3.806567E-02,2.342845E-02,1.332724E-02,6.994331E-03,3.375030E-03,1.477561E-03,5.752073E-04,1.887361E-04,5.000255E-05,1.206019E-06,0.000000E+00,0.000000E+00
90.50000,23.62000,0.00000,2.580150E-01,2.560743E-01,2.525310E-01,2.466537E-01,2.373575E-01,2.237575E-01,2.053436E-01,1.859794E-01,1.562468E-01,1.238649E-01,9.206685E-02,6.393983E-02,4.147164E-02,2.516086E-02,1.429999E-02,7.596687E-03,3.729397E-03,1.727725E-03,7.034600E-04,2.298687E-04,4.953216E-05,1.195179E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
90.50000,23.90000,0.00000,2.590073E-01,2.584762E-01,2.571701E-01,2.543577E-01,2.489468E-01,2.396079E-01,2.249956E-01,2.058855E-01,1.808801E-01,1.513291E-01,1.203251E-01,9.006929E-02,6.317463E-02,4.139847E-02,2.530565E-02,1.440784E-02,7.614665E-03,3.711859E-03,1.654595E-03,6.332889E-04,1.967283E-04,3.922574E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
91.87000,24.90000,0.00000,2.591818E-01,2.591630E-01,2.590975E-01,2.589035E-01,2.584658E-01,2.575908E-01,2.560206E-01,2.535011E-01,2.498925E-01,2.453272E-01,2.398300E-01,2.342713E-01,2.285137E-01,2.222646E-01,2.146990E-01,2.044259E-01,1.900059E-01,1.705678E-01,1.463695E-01,1.195719E-01,9.313866E-02,6.853683E-02,4.759217E-02,3.119552E-02,1.933075E-02,1.134698E-02,6.336082E-03,3.385905E-03,1.713019E-03,7.984243E-04
92.12000,25.10000,0.00000,2.591627E-01,2.590775E-01,2.588462E-01,2.583380E-01,2.573431E-01,2.555974E-01,2.528607E-01,2.490372E-01,2.442306E-01,2.387201E-01,2.326241E-01,2.261056E-01,2.188098E-01,2.100502E-01,1.990795E-01,1.853913E-01,1.691386E-01,1.510828E-01,1.323587E-01,1.139561E-01,9.641454E-02,7.977320E-02,6.388195E-02,4.880994E-02,3.505148E-02,2.331599E-02,1.417278E-02,8.005668E-03,4.131392E-03,1.938958E-03
