#,,,,"generated_by='OpenQuake engine 3.25.1', start_date='2026-06-26T04:18:15', checksum=825300939"
lon,lat,PGA,SA(0.2),SA(1.0)
90.41000,23.81000,3.251524E-02,7.066482E-02,4.347475E-02
90.41000,24.75000,7.271719E-02,1.488633E-01,8.267447E-02
90.50000,23.62000,2.751189E-02,6.051264E-02,3.977947E-02
90.50000,23.90000,3.684255E-02,7.636198E-02,4.602700E-02
91.87000,24.90000,1.507325E-01,3.058616E-01,1.618177E-01
92.12000,25.10000,1.155289E-01,2.380261E-01,1.319367E-01
