#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.25.1', start_date='2026-06-26T10:14:04', checksum=825300939, kind='mean', investigation_time=50.0, imt='PGA'"
lon,lat,depth,poe-0.0100000,poe-0.0120045,poe-0.0144109,poe-0.0172997,poe-0.0207675,poe-0.0249304,poe-0.0299278,poe-0.0359270,poe-0.0431288,poe-0.0517741,poe-0.0621525,poe-0.0746113,poe-0.0895675,poe-0.1075217,poe-0.1290750,poe-0.1549487,poe-0.1860089,poe-0.2232953,poe-0.2680560,poe-0.3217891,poe-0.3862934,poe-0.4637278,poe-0.5566843,poe-0.6682744,poe-0.8022333,poe-0.9630449,poe-1.1560920,poe-1.3878364,poe-1.6660350,poe-2.0000000
90.41000,23.81000,0.00000,2.586552E-01,2.576396E-01,2.554661E-01,2.512510E-01,2.438506E-01,2.319963E-01,2.146488E-01,1.914608E-01,1.631762E-01,1.317529E-01,1.000380E-01,7.102259E-02,4.697705E-02,2.890046E-02,1.652527E-02,8.767006E-03,4.293278E-03,1.943123E-03,7.961909E-04,2.791185E-04,7.970785E-05,1.079252E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
90.41000,24.75000,0.00000,2.591623E-01,2.591150E-01,2.589643E-01,2.586069E-01,2.578625E-01,2.564093E-01,2.537980E-01,2.494758E-01,2.427987E-01,2.331480E-01,2.199517E-01,2.028568E-01,1.818592E-01,1.574407E-01,1.306732E-01,1.031743E-01,7.687429E-02,5.362416E-02,3.476923E-02,2.083195E-02,1.146455E-02,5.779363E-03,2.657879E-03,1.101633E-03,4.006053E-04,1.215728E-04,3.214450E-05,7.752977E-07,0.000000E+00,0.000000E+00
90.50000,23.62000,0.00000,2.580602E-01,2.562729E-01,2.526685E-01,2.461472E-01,2.354175E-01,2.193364E-01,1.973691E-01,1.700236E-01,1.390436E-01,1.071649E-01,7.742129E-02,5.226495E-02,3.293820E-02,1.938708E-02,1.065467E-02,5.452148E-03,2.602088E-03,1.143834E-03,4.529963E-04,1.477727E-04,3.184210E-05,7.683294E-07,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
90.50000,23.90000,0.00000,2.589189E-01,2.583030E-01,2.568759E-01,2.539540E-01,2.485161E-01,2.393127E-01,2.250820E-01,2.049915E-01,1.791199E-01,1.487859E-01,1.164904E-01,8.535820E-02,5.823776E-02,3.688750E-02,2.166153E-02,1.177777E-02,5.904876E-03,2.707645E-03,1.140385E-03,4.150935E-04,1.264682E-04,2.521654E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
91.87000,24.90000,0.00000,2.591658E-01,2.591270E-01,2.590201E-01,2.587641E-01,2.582444E-01,2.572790E-01,2.556374E-01,2.530981E-01,2.495333E-01,2.449611E-01,2.396238E-01,2.337710E-01,2.274244E-01,2.201827E-01,2.112018E-01,1.992536E-01,1.832401E-01,1.627164E-01,1.382770E-01,1.116218E-01,8.509643E-02,6.104659E-02,4.113780E-02,2.602894E-02,1.548534E-02,8.682499E-03,4.614279E-03,2.360155E-03,1.151628E-03,5.168347E-04
92.12000,25.10000,0.00000,2.591348E-01,2.590241E-01,2.587591E-01,2.582182E-01,2.572109E-01,2.554935E-01,2.528363E-01,2.491169E-01,2.443602E-01,2.387337E-01,2.324292E-01,2.254501E-01,2.174416E-01,2.077897E-01,1.958775E-01,1.813724E-01,1.645553E-01,1.462382E-01,1.275005E-01,1.092254E-01,9.186766E-02,7.546232E-02,5.992075E-02,4.538590E-02,3.233683E-02,2.138756E-02,1.297580E-02,7.175127E-03,3.578433E-03,1.603389E-03
