#,,,,"generated_by='OpenQuake engine 3.25.1', start_date='2026-06-26T04:18:15', checksum=825300939"
lon,lat,PGA,SA(0.2),SA(1.0)
90.41000,23.81000,5.857914E-02,1.264072E-01,8.950364E-02
90.41000,24.75000,1.265211E-01,2.750932E-01,1.877212E-01
90.50000,23.62000,4.925767E-02,1.137457E-01,8.182367E-02
90.50000,23.90000,6.414902E-02,1.354053E-01,9.491952E-02
91.87000,24.90000,2.384864E-01,5.004520E-01,3.846313E-01
92.12000,25.10000,2.586707E-01,5.319623E-01,4.305208E-01
