#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.25.1', start_date='2026-06-26T10:14:04', checksum=825300939, kind='quantile-0.16', investigation_time=50.0, imt='PGA'"
lon,lat,depth,poe-0.0100000,poe-0.0120045,poe-0.0144109,poe-0.0172997,poe-0.0207675,poe-0.0249304,poe-0.0299278,poe-0.0359270,poe-0.0431288,poe-0.0517741,poe-0.0621525,poe-0.0746113,poe-0.0895675,poe-0.1075217,poe-0.1290750,poe-0.1549487,poe-0.1860089,poe-0.2232953,poe-0.2680560,poe-0.3217891,poe-0.3862934,poe-0.4637278,poe-0.5566843,poe-0.6682744,poe-0.8022333,poe-0.9630449,poe-1.1560920,poe-1.3878364,poe-1.6660350,poe-2.0000000
90.41000,23.81000,0.00000,2.582567E-01,2.569064E-01,2.543900E-01,2.500485E-01,2.430720E-01,2.305647E-01,2.117627E-01,1.867084E-01,1.564182E-01,1.232515E-01,9.046182E-02,6.129938E-02,3.709789E-02,1.984032E-02,9.404261E-03,3.851740E-03,1.249610E-03,2.238920E-04,1.308651E-05,3.062419E-07,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
90.41000,24.75000,0.00000,2.591168E-01,2.589772E-01,2.586571E-01,2.579898E-01,2.567355E-01,2.545508E-01,2.509904E-01,2.455243E-01,2.376308E-01,2.268121E-01,2.093577E-01,1.862422E-01,1.585147E-01,1.279060E-01,9.702235E-02,6.873423E-02,4.532436E-02,2.402412E-02,1.256781E-02,5.898275E-03,2.416322E-03,8.415313E-04,2.242042E-04,5.902236E-05,1.198910E-05,9.430266E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
90.50000,23.62000,0.00000,2.577555E-01,2.559339E-01,2.520182E-01,2.445408E-01,2.321925E-01,2.137781E-01,1.889355E-01,1.586085E-01,1.251600E-01,9.192900E-02,6.229226E-02,3.863612E-02,2.176842E-02,1.103322E-02,4.936013E-03,1.867750E-03,5.678679E-04,4.231030E-05,3.002159E-07,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
90.50000,23.90000,0.00000,2.585549E-01,2.575122E-01,2.554896E-01,2.519048E-01,2.459899E-01,2.368939E-01,2.238423E-01,2.040018E-01,1.766711E-01,1.431960E-01,1.068340E-01,7.291467E-02,4.508549E-02,2.504809E-02,1.238723E-02,5.355568E-03,1.916455E-03,4.465908E-04,4.108765E-05,3.103027E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
91.87000,24.90000,0.00000,2.591284E-01,2.590005E-01,2.587418E-01,2.582635E-01,2.574446E-01,2.561456E-01,2.542364E-01,2.516176E-01,2.482228E-01,2.440004E-01,2.385565E-01,2.307393E-01,2.206973E-01,2.073134E-01,1.894592E-01,1.666716E-01,1.397806E-01,1.109677E-01,8.312578E-02,5.083505E-02,3.128197E-02,1.766041E-02,9.099394E-03,4.223596E-03,1.782093E-03,7.000707E-04,2.194744E-04,7.136194E-05,1.960060E-05,1.385197E-06
92.12000,25.10000,0.00000,2.590351E-01,2.588089E-01,2.583840E-01,2.576451E-01,2.564519E-01,2.546273E-01,2.519980E-01,2.484604E-01,2.439068E-01,2.383077E-01,2.316056E-01,2.219650E-01,2.098878E-01,1.949852E-01,1.772527E-01,1.573400E-01,1.364049E-01,1.157950E-01,9.650832E-02,7.890437E-02,6.286692E-02,4.821483E-02,3.502987E-02,2.380779E-02,1.497439E-02,8.687057E-03,4.688976E-03,1.530893E-03,5.639265E-04,1.593102E-04
